"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Paroxetine|Plasma (Peripheral Venous Blood) [µmol/l]"
0,2952,0.01001361
0,2958,0.009980544
0,2964,0.009947567
0,2970,0.009914679
0,2976,0.009881878
0,2982,0.009849166
0,2988,0.00981654
0,2994,0.009784002
0,3000,0.009751551
0,3006,0.009719187
0,3012,0.009686911
0,3018,0.009654719
0,3024,0.009622616
0,3030,0.009590598
0,3036,0.009558666
0,3042,0.009526821
0,3048,0.009495061
0,3054,0.009463386
0,3060,0.009431797
0,3066,0.009400292
0,3072,0.009368873
0,3078,0.00933754
0,3084,0.009306289
0,3090,0.009275124
0,3096,0.009244043
0,3102,0.009213047
0,3108,0.009182134
0,3114,0.009151305
0,3120,0.009120559
0,3126,0.009089897
0,3132,0.009059318
0,3138,0.009028822
0,3144,0.008998409
0,3150,0.008968079
0,3156,0.008937831
0,3162,0.008907665
0,3168,0.008877583
0,3174,0.008847581
0,3180,0.008817662
0,3186,0.008787824
0,3192,0.008758068
0,3198,0.008728393
0,3204,0.0086988
0,3210,0.008669287
0,3216,0.008639855
0,3222,0.008610505
0,3228,0.008581234
0,3234,0.008552044
0,3240,0.008522933
0,3246,0.008493904
0,3252,0.008464954
0,3258,0.008436083
0,3264,0.008407292
0,3270,0.008378581
0,3276,0.008349949
0,3282,0.008321395
0,3288,0.008292921
0,3294,0.008264525
0,3300,0.008236208
0,3306,0.008207969
0,3312,0.008179809
0,3318,0.008151726
0,3324,0.008123722
0,3330,0.008095795
0,3336,0.008067946
0,3342,0.008040174
0,3348,0.00801248
0,3354,0.007984863
0,3360,0.007957323
0,3366,0.007929859
0,3372,0.007902471
0,3378,0.007875161
0,3384,0.007847928
0,3390,0.007820769
0,3396,0.007793688
0,3402,0.007766682
0,3408,0.007739752
0,3414,0.007712897
0,3420,0.007686118
0,3426,0.007659414
0,3432,0.007632785
0,3438,0.007606231
0,3444,0.007579752
0,3450,0.007553347
0,3456,0.007527018
0,3462,0.007500762
0,3468,0.007474581
0,3474,0.007448473
0,3480,0.00742244
0,3486,0.00739648
0,3492,0.007370594
0,3498,0.007344781
0,3504,0.007319042
0,3510,0.007293376
0,3516,0.007267782
0,3522,0.007242262
0,3528,0.007216814
0,3534,0.007191439
0,3540,0.007166136
0,3546,0.007140906
0,3552,0.007115747
0,3558,0.007090661
0,3564,0.007065646
0,3570,0.007040703
0,3576,0.007015832
0,3582,0.006991032
0,3588,0.006966303
0,3594,0.006941645
0,3600,0.006917058
0,3606,0.006892542
0,3612,0.006868097
0,3618,0.006843721
0,3624,0.006819417
0,3630,0.006795182
0,3636,0.006771018
0,3642,0.006746924
0,3648,0.006722899
0,3654,0.006698944
0,3660,0.006675059
0,3666,0.006651242
0,3672,0.006627495
0,3678,0.006603817
0,3684,0.006580208
0,3690,0.006556668
0,3696,0.006533197
0,3702,0.006509793
0,3708,0.006486459
0,3714,0.006463192
0,3720,0.006439994
0,3726,0.006416863
0,3732,0.0063938
0,3738,0.006370805
0,3744,0.006347877
0,3750,0.006325017
0,3756,0.006302224
0,3762,0.006279498
0,3768,0.006256839
0,3774,0.006234247
0,3780,0.006211721
0,3786,0.006189262
0,3792,0.00616687
0,3798,0.006144543
0,3804,0.006122283
0,3810,0.006100089
0,3816,0.00607796
0,3822,0.006055898
0,3828,0.0060339
0,3834,0.006011968
0,3840,0.005990102
0,3846,0.005968301
0,3852,0.005946564
0,3858,0.005924893
0,3864,0.005903286
0,3870,0.005881744
0,3876,0.005860266
0,3882,0.005838852
0,3888,0.005817503
0,3894,0.005796218
0,3900,0.005774997
0,3906,0.005753839
0,3912,0.005732745
0,3918,0.005711715
0,3924,0.005690748
0,3930,0.005669844
0,3936,0.005649004
0,3942,0.005628226
0,3948,0.005607511
0,3954,0.005586859
0,3960,0.00556627
0,3966,0.005545743
0,3972,0.005525278
0,3978,0.005504875
0,3984,0.005484534
0,3990,0.005464256
0,3996,0.005444039
0,4002,0.005423883
0,4008,0.00540379
0,4014,0.005383757
0,4020,0.005363786
0,4026,0.005343876
0,4032,0.005324027
0,4038,0.005304238
0,4044,0.005284511
0,4050,0.005264844
0,4056,0.005245237
0,4062,0.005225691
0,4068,0.005206204
0,4074,0.005186778
0,4080,0.005167413
0,4086,0.005148106
0,4092,0.005128859
0,4098,0.005109672
0,4104,0.005090544
0,4110,0.005071476
