"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1590,0.001539692
0,1593,0.001534534
0,1596,0.001529383
0,1599,0.001524239
0,1602,0.001519102
0,1605,0.001513972
0,1608,0.001508849
0,1611,0.001503733
0,1614,0.001498625
0,1617,0.001493525
0,1620,0.001488431
0,1623,0.001483346
0,1626,0.001478268
0,1629,0.001473197
0,1632,0.001468135
0,1635,0.00146308
0,1638,0.001458033
0,1641,0.001452994
0,1644,0.001447963
0,1647,0.00144294
0,1650,0.001437926
0,1653,0.001432919
0,1656,0.001427921
0,1659,0.001422931
0,1662,0.001417949
0,1665,0.001412976
0,1668,0.001408012
0,1671,0.001403055
0,1674,0.001398108
0,1677,0.001393169
0,1680,0.001388239
0,1683,0.001383318
0,1686,0.001378405
0,1689,0.001373502
0,1692,0.001368607
0,1695,0.001363721
0,1698,0.001358845
0,1701,0.001353977
0,1704,0.001349119
0,1707,0.00134427
0,1710,0.00133943
0,1713,0.001334599
0,1716,0.001329778
0,1719,0.001324966
0,1722,0.001320163
0,1725,0.00131537
0,1728,0.001310586
0,1731,0.001305813
0,1734,0.001301048
0,1737,0.001296293
0,1740,0.001291548
0,1743,0.001286813
0,1746,0.001282088
0,1749,0.001277372
0,1752,0.001272666
0,1755,0.00126797
0,1758,0.001263284
0,1761,0.001258608
0,1764,0.001253942
0,1767,0.001249286
0,1770,0.00124464
0,1773,0.001240005
0,1776,0.001235379
0,1779,0.001230764
0,1782,0.001226158
0,1785,0.001221563
0,1788,0.001216979
0,1791,0.001212405
0,1794,0.001207841
0,1797,0.001203287
0,1800,0.001198744
